id,lat,lon
5319686985,37.1888192,-3.6193905
5319729527,37.1901849,-3.6207927
5322492621,37.1828394,-3.5939594
5322693521,37.1765359,-3.6000809
5336819822,37.1701264,-3.5963443
5336820322,37.1764303,-3.5942043
5343435808,37.1919278,-3.5979494
5343442241,37.1922436,-3.5979513
5343444921,37.1860080,-3.6042442
5387472023,37.1802896,-3.5993971
5401255121,37.1965493,-3.6283987
5433568608,37.1831187,-3.5933230
5502630123,37.1760471,-3.5884125
5512005522,37.1727275,-3.5926860
5512023022,37.1787825,-3.6032545
5512023023,37.1747779,-3.6076567
5512035021,37.1816048,-3.5998994
5543025324,37.1815497,-3.5922548
5543044466,37.1822492,-3.5921717
5568532761,37.1743060,-3.5991503
5589183821,37.1719831,-3.5978009
5593877941,37.1898766,-3.6082435
5593877942,37.1898355,-3.6082687
5593877943,37.1898445,-3.6082627
5593877944,37.1898704,-3.6082495
5593877945,37.1898598,-3.6082554
5593877946,37.1892158,-3.6086074
5593877947,37.1892530,-3.6085817
5593877948,37.1904455,-3.6104610
5593877949,37.1904128,-3.6104866
5593877950,37.1893741,-3.6097084
5593877951,37.1893581,-3.6097169
5593877953,37.1891352,-3.6099822
5593877954,37.1891276,-3.6099666
5593877955,37.1882011,-3.6074055
5593877956,37.1877110,-3.6075812
5593877957,37.1874070,-3.6077789
5593877958,37.1873897,-3.6077888
5593877959,37.1874338,-3.6077671
5595473004,37.1803058,-3.5808479
5595491086,37.1790370,-3.5882293
5595504424,37.1802421,-3.5844252
5605472027,37.1827749,-3.6057024
5605472028,37.1827828,-3.6057329
5605576118,37.1848208,-3.6275974
5605578162,37.1855790,-3.6286482
5606640722,37.1774842,-3.5978761
5606790521,37.1783162,-3.5984866
5608022874,37.1609543,-3.5955133
5608235487,37.1677139,-3.6084254
5608235490,37.1683229,-3.6079173
5609547629,37.1748461,-3.5967576
5609572623,37.1579889,-3.5874722
5609573721,37.1776992,-3.5999725
5610374627,37.1945042,-3.6257915
5622654070,37.1798472,-3.6053856
5622654071,37.1799023,-3.6053216
5622654072,37.1799557,-3.6052616
5622654073,37.1800051,-3.6051976
5622654074,37.1797371,-3.6050766
5622654075,37.1794844,-3.6054212
5622654076,37.1794342,-3.6054883
5622654077,37.1792499,-3.6057228
5622654078,37.1791792,-3.6058091
5622654120,37.1803074,-3.6056111
5622654379,37.1802145,-3.6057090
5622654380,37.1800478,-3.6055722
5622654381,37.1802911,-3.6058372
5622654382,37.1802585,-3.6058991
5622654383,37.1799637,-3.6055372
5622654384,37.1789083,-3.6067601
5622654385,37.1789973,-3.6066397
5622654386,37.1788833,-3.6066172
5623277037,37.1619789,-3.6069556
5627305922,37.1736904,-3.5978927
5629104865,37.2050618,-3.5950703
5629422531,37.1680959,-3.6065270
5634836233,37.1800886,-3.6096626
5637116188,37.1804968,-3.6113092
5638681929,37.1766690,-3.5961739
5638681931,37.1892974,-3.6072576
5638681932,37.1897219,-3.6092782
5638681933,37.1795109,-3.6022116
5640008286,37.1810713,-3.5925216
5640008287,37.1810542,-3.5926162
5640008288,37.1810451,-3.5927126
5640008289,37.1810391,-3.5928114
5640008290,37.1810621,-3.5926670
5640008291,37.1810758,-3.5924619
5640008292,37.1811881,-3.5924761
5640008293,37.1810301,-3.5928825
5640008294,37.1811609,-3.5929049
5643695054,37.1742264,-3.5847522
5648584790,37.1628153,-3.6086233
5679787444,37.1839689,-3.6020658
5680614535,37.1660148,-3.5989718
5691018121,37.1720893,-3.6042573
5691935477,37.1763268,-3.6042062
5703392421,37.1684070,-3.6026027
5717797677,37.1654326,-3.5932469
5717808549,37.1720160,-3.6036701
5717813758,37.1732156,-3.5939599
5717827594,37.1754140,-3.5972211
5717843562,37.1826933,-3.6038077
5727811982,37.1863771,-3.6144553
5731173285,37.1725169,-3.6103684
5735266724,37.1712191,-3.6038175
5735266725,37.1716004,-3.6041461
5737423568,37.1801740,-3.6075173
5737423569,37.1800680,-3.6076723
5737423570,37.1800360,-3.6076268
5737423571,37.1800057,-3.6075837
5737658561,37.1831100,-3.6007167
5741429168,37.1724030,-3.6058155
5741429175,37.1735883,-3.6065787
5743418296,37.1875052,-3.6136535
5743418301,37.1873505,-3.6138743
5744223503,37.1866891,-3.6035803
5745941106,37.1778905,-3.5991864
5759276380,37.2054239,-3.6287001
5760319244,37.1908956,-3.6217621
5760319263,37.1933546,-3.6233173
5760319264,37.1931277,-3.6229227
5767874853,37.1765341,-3.5999840
5770563353,37.1788880,-3.5941984
5770563453,37.1786380,-3.5943753
5776745152,37.1903390,-3.6069637
5776745753,37.1904971,-3.6068855
5776745758,37.1903468,-3.6067290
5783278388,37.1686492,-3.5904118
5783279055,37.1682497,-3.5895036
5794187919,37.1909087,-3.6069049
5794187922,37.1912659,-3.6071642
5794187924,37.1913714,-3.6072472
5794187927,37.1909934,-3.6066396
5794187930,37.1911620,-3.6067794
5794187932,37.1912966,-3.6068867
5804495632,37.1811533,-3.6088311
5804495641,37.1829225,-3.6033187
5804495642,37.1770417,-3.6032492
5804495643,37.1748464,-3.5995909
5806965404,37.1848734,-3.6086260
5809642399,37.1789864,-3.5894137
5809645564,37.1789245,-3.5890484
5809645565,37.1766725,-3.5961470
5809645566,37.1769347,-3.5957240
5809645567,37.1769660,-3.5956601
5809645568,37.1769985,-3.5955877
5809645569,37.1770329,-3.5955238
5809645570,37.1770679,-3.5954560
5809645571,37.1771004,-3.5953905
5809645572,37.1751279,-3.5974904
5809645573,37.1766157,-3.5962193
5809645574,37.1766698,-3.5960925
5809654583,37.1756916,-3.5947718
5810936520,37.1831230,-3.6024736
5810936521,37.1832119,-3.6024995
5810936522,37.1832347,-3.6024268
5810936523,37.1832760,-3.6023119
5810941358,37.1833171,-3.6028922
5810941359,37.1836643,-3.6035348
5810941361,37.1838920,-3.6037579
5810941362,37.1839753,-3.6039917
5810941364,37.1842556,-3.6044361
5810941365,37.1840844,-3.6043990
5810941366,37.1844898,-3.6046586
5810941367,37.1844539,-3.6051042
5810941379,37.1846417,-3.6058118
5810941380,37.1846798,-3.6056413
5810941385,37.1850513,-3.6063391
5810941386,37.1850150,-3.6063907
5810941391,37.1854579,-3.6068701
5810941392,37.1855189,-3.6070650
5810941393,37.1854453,-3.6072036
5810941394,37.1859121,-3.6078738
5810941395,37.1858368,-3.6080139
5810941396,37.1859063,-3.6082119
5810941397,37.1861089,-3.6082221
5810941398,37.1861829,-3.6081834
5810941401,37.1857460,-3.6075472
5810941405,37.1855708,-3.6075243
5810941406,37.1855521,-3.6076396
5810941408,37.1844040,-3.6050509
5810941410,37.1844478,-3.6047852
5810941418,37.1834316,-3.6029372
5810941419,37.1835770,-3.6028659
5810941421,37.1834892,-3.6031733
5810941441,37.1831104,-3.6025429
5810941442,37.1830542,-3.6026662
5810941443,37.1829959,-3.6025375
5810941444,37.1827381,-3.6022579
5810941445,37.1826970,-3.6022695
5810941446,37.1826215,-3.6024505
5810941447,37.1828105,-3.6019722
5810941448,37.1828731,-3.6018181
5810941449,37.1824043,-3.6009755
5810941450,37.1825209,-3.6011376
5810941451,37.1820307,-3.6008632
5810941452,37.1824963,-3.5997960
5810941453,37.1824920,-3.5997745
5810941454,37.1823905,-3.5998939
5810941455,37.1824429,-3.6000052
5810941456,37.1822837,-3.5996699
5810941457,37.1823200,-3.5996391
5810941458,37.1823670,-3.5995935
5810941459,37.1824141,-3.5995479
5810941460,37.1824835,-3.5995506
5810941461,37.1825562,-3.5995600
5810941462,37.1826641,-3.5995814
5810941464,37.1827560,-3.5996753
5810941466,37.1827880,-3.5999797
5810941467,37.1832830,-3.6005040
5810941468,37.1833667,-3.6005852
5810941469,37.1833378,-3.6005552
5810941470,37.1835477,-3.6007442
5810941471,37.1831353,-3.6008957
5810941472,37.1832197,-3.6010513
5810941473,37.1833522,-3.6008555
5810941474,37.1832560,-3.6006959
5810941475,37.1831673,-3.6006999
5810941476,37.1830637,-3.6007079
5810941477,37.1836439,-3.6008340
5810941478,37.1838383,-3.6008756
5810941479,37.1838148,-3.6010311
5810941480,37.1840306,-3.6008421
5810941481,37.1840328,-3.6009936
5810941482,37.1840894,-3.6010875
5810941483,37.1840381,-3.6011693
5810941484,37.1845136,-3.6001031
5810941485,37.1845916,-3.6002774
5810941486,37.1860714,-3.6001205
5810941487,37.1861494,-3.6000481
5810941488,37.1859186,-3.6000387
5810941489,37.1858865,-3.6000360
5810941492,37.1858649,-3.6000451
5810941494,37.1845744,-3.6004329
5810941495,37.1841362,-3.6008687
5810941496,37.1840748,-3.6007979
5810941497,37.1845056,-3.6003588
5810941498,37.1838158,-3.6012215
5810941499,37.1836968,-3.6011969
5810941500,37.1832255,-3.6018809
5810941501,37.1830365,-3.6018839
5810941502,37.1832126,-3.6017067
5810941503,37.1829082,-3.6024400
5811001345,37.1711484,-3.5979662
5811001346,37.1696309,-3.5956786
5811001347,37.1692907,-3.5962352
5811001349,37.1694713,-3.5957926
5811001350,37.1692429,-3.5963964
5811001351,37.1694537,-3.5962456
5811001352,37.1691372,-3.5956911
5811001753,37.1691022,-3.5957011
5816595156,37.1569290,-3.5845542
5816595164,37.1575188,-3.5841382
5816595191,37.1579106,-3.5835551
5819340535,37.1729396,-3.6047514
5819340536,37.1729696,-3.6046924
5819340537,37.1730201,-3.6047746
5819340538,37.1730800,-3.6046654
5819340539,37.1730600,-3.6047018
5819340540,37.1729156,-3.6047424
5819340541,37.1730401,-3.6047382
5819340542,37.1728415,-3.6045115
5819340543,37.1728573,-3.6044914
5819340544,37.1730178,-3.6043756
5819340545,37.1729182,-3.6042901
5819340546,37.1729251,-3.6044307
5819340549,37.1728738,-3.6046064
5819340550,37.1728086,-3.6045393
5819340551,37.1727637,-3.6045635
5819340552,37.1727295,-3.6046198
5819340960,37.1727385,-3.6046962
5819340961,37.1727509,-3.6046466
5819340964,37.1727177,-3.6044683
5819340966,37.1727466,-3.6045045
5819340971,37.1726130,-3.6045460
5819340974,37.1727808,-3.6043208
5819340975,37.1727463,-3.6043613
5819340976,37.1727185,-3.6041490
5819340981,37.1729998,-3.6043578
5819340983,37.1730323,-3.6045525
5819340984,37.1730802,-3.6044317
5819340985,37.1726135,-3.6045978
5819340993,37.1727731,-3.6043249
5819340995,37.1725662,-3.6046339
5819340996,37.1726471,-3.6046279
5819340997,37.1726762,-3.6046587
5819343405,37.1756560,-3.6041004
5823905392,37.1598001,-3.5972845
5825392352,37.1873633,-3.6108721
5825393654,37.1876919,-3.6106274
5825456071,37.1875062,-3.6116382
5825456072,37.1874634,-3.6116114
5825456074,37.1875964,-3.6117305
5825456075,37.1876851,-3.6118637
5825456076,37.1876726,-3.6118425
5825456077,37.1876517,-3.6118167
5825456078,37.1875773,-3.6117217
5825456079,37.1880285,-3.6123572
5825456080,37.1882326,-3.6124122
5825456081,37.1881695,-3.6127864
5825456082,37.1885582,-3.6127664
5825456083,37.1886019,-3.6128213
5825456084,37.1886243,-3.6128525
5825456085,37.1886435,-3.6128863
5825456086,37.1890627,-3.6134877
5825456087,37.1890125,-3.6134176
5825456088,37.1891169,-3.6135202
5825456089,37.1893679,-3.6139390
5825456091,37.1899749,-3.6145009
5825456092,37.1900265,-3.6145055
5825456093,37.1900768,-3.6145101
5825456094,37.1895833,-3.6150018
5825456095,37.1898929,-3.6148500
5825456118,37.1894803,-3.6141844
5825456119,37.1891807,-3.6141173
5825456120,37.1891662,-3.6140807
5825456121,37.1898109,-3.6144747
5825456122,37.1893487,-3.6145148
5825456123,37.1892536,-3.6143979
5825456124,37.1901702,-3.6145178
5825456125,37.1898772,-3.6156226
5825456129,37.1900306,-3.6153076
5825456130,37.1885323,-3.6145364
5825456131,37.1886346,-3.6145388
5825502091,37.1829532,-3.6059449
5825502092,37.1828084,-3.6055214
5825502093,37.1829206,-3.6054097
5825502094,37.1828288,-3.6055841
5825502095,37.1826815,-3.6053005
5825502096,37.1821782,-3.6055894
5825502097,37.1821966,-3.6055812
5825502099,37.1819729,-3.6058774
5825502101,37.1820097,-3.6058586
5825502102,37.1816965,-3.6058543
5825502103,37.1814609,-3.6057964
5825502104,37.1814447,-3.6057547
5825502105,37.1814167,-3.6056152
5825502106,37.1813216,-3.6055789
5825502107,37.1812762,-3.6056114
5825502110,37.1819927,-3.6048574
5825502111,37.1819752,-3.6048795
5825502114,37.1786904,-3.6087481
5825502115,37.1787385,-3.6087105
5825502116,37.1787331,-3.6085818
5825502117,37.1786295,-3.6086931
5825502118,37.1785451,-3.6089492
5825502119,37.1784660,-3.6090418
5825502120,37.1786181,-3.6091215
5825502121,37.1784799,-3.6093207
5825502122,37.1784788,-3.6095930
5825502123,37.1784713,-3.6097968
5825502124,37.1782163,-3.6098339
5825502125,37.1780122,-3.6098525
5825502126,37.1784050,-3.6099804
5825502127,37.1780187,-3.6102590
5825502128,37.1778919,-3.6099973
5827706920,37.1892758,-3.6191322
5827771044,37.1851616,-3.6140912
5827865112,37.1875186,-3.6118979
5829639697,37.1845765,-3.6090526
5829639698,37.1845230,-3.6090285
5829639699,37.1845099,-3.6089548
5829639700,37.1845419,-3.6089014
5836756918,37.1857468,-3.6111022
5837219507,37.1763303,-3.6014383
5837219510,37.1762346,-3.6015508
5837219512,37.1761121,-3.6020953
5837219513,37.1758957,-3.6019347
5837219514,37.1758639,-3.6017172
5837224754,37.1783363,-3.6013463
5837224755,37.1782602,-3.6014357
5837224756,37.1782035,-3.6015434
5837224757,37.1783128,-3.6013259
5837224758,37.1782893,-3.6017762
5837224759,37.1783476,-3.6016420
5837224760,37.1784151,-3.6015123
5837224761,37.1782958,-3.6013493
5837224762,37.1781436,-3.6018290
5837236508,37.1725476,-3.5981097
5837251033,37.1770187,-3.6061173
5837251034,37.1770701,-3.6061948
5837251035,37.1771371,-3.6062961
5837251036,37.1771671,-3.6063414
5837251037,37.1771338,-3.6063779
5837251038,37.1770853,-3.6063065
5837251039,37.1769832,-3.6061562
5837251040,37.1769464,-3.6061513
5837251041,37.1770321,-3.6060665
5837251042,37.1770731,-3.6060259
5837251045,37.1769759,-3.6060213
5837251046,37.1769928,-3.6060057
5837251047,37.1770407,-3.6061505
5837251048,37.1770342,-3.6062313
5837251049,37.1770614,-3.6062713
5837251050,37.1770981,-3.6062371
5837251051,37.1769593,-3.6060366
5838704087,37.1879954,-3.6151582
5846122386,37.1762181,-3.5976178
5846122486,37.1773903,-3.5981873
5846122785,37.1802748,-3.5991744
5862064626,37.1713266,-3.5994793
5862273155,37.1856429,-3.5927291
5863278512,37.1678280,-3.6077181
5864316185,37.1760823,-3.5963144
5882781106,37.1787324,-3.5930940
5887529486,37.1779643,-3.5932169
5887945080,37.1710202,-3.6050512
5887945082,37.1708601,-3.6052773
5887945084,37.1707695,-3.6049555
5887945286,37.1712371,-3.6052484
5887945287,37.1711487,-3.6054498
5888064092,37.1856066,-3.5916953
5888486085,37.1744141,-3.6051206
5888486185,37.1745594,-3.6054645
5888724785,37.1762129,-3.6025587
5890511388,37.1756687,-3.6068648
5890718186,37.1758966,-3.6067395
5891207685,37.1819568,-3.5841434
5892565187,37.1747203,-3.6015705
5892575060,37.1749801,-3.5994490
5892575062,37.1749144,-3.5994044
5892575063,37.1748717,-3.5995291
5894957807,37.1752558,-3.5975299
5894957808,37.1750241,-3.5974835
5894957812,37.1755611,-3.5972809
5894957813,37.1755069,-3.5973144
5894957814,37.1754782,-3.5973671
5894957815,37.1754656,-3.5974466
5894957827,37.1750263,-3.5975544
5894957830,37.1751453,-3.5973349
5894957832,37.1752213,-3.5971030
5894957833,37.1752002,-3.5972858
5894957834,37.1752012,-3.5971948
5898849368,37.1709423,-3.5779577
5899121787,37.1755872,-3.6043593
5899121788,37.1756197,-3.6041701
5899151702,37.1751539,-3.6047028
5899231785,37.1744800,-3.6045287
5899231786,37.1742916,-3.6043612
5899506971,37.1747158,-3.5996217
5901646085,37.1766322,-3.5958876
5906762693,37.1661717,-3.6036101
5906792986,37.1659181,-3.6035047
5906804486,37.1660630,-3.6035627
5907687908,37.1964351,-3.6235585
5908438095,37.1589585,-3.6061017
5909784685,37.1730364,-3.5926196
5909784686,37.1728308,-3.5923733
5909784785,37.1729905,-3.5925687
5909784885,37.1729604,-3.5925230
5909784985,37.1729052,-3.5924659
5909796485,37.1733751,-3.5909280
5909800185,37.1733919,-3.5905196
5909829685,37.1718761,-3.5870074
5918025885,37.1730665,-3.6042696
5918026085,37.1726919,-3.6049105
5918026285,37.1728494,-3.6045229
5918026286,37.1726275,-3.6050995
5918036837,37.1729838,-3.6041762
5922391432,37.1806539,-3.5976747
5922799975,37.1618213,-3.5906858
5935261279,37.1479254,-3.6052869
5935262343,37.1489281,-3.6055587
5936220847,37.1533591,-3.5935990
5936220848,37.1536932,-3.5936672
5940498097,37.1722237,-3.5974905
5940662678,37.1876680,-3.6132918
5940662679,37.1876501,-3.6132056
5940662680,37.1876546,-3.6132434
5940662681,37.1877277,-3.6132902
5940662682,37.1877159,-3.6132408
5940662683,37.1877112,-3.6132213
5948039060,37.1605885,-3.6040850
5948299116,37.1634481,-3.6018340
5948299119,37.1646193,-3.6028559
5948299122,37.1648364,-3.6021324
5948299125,37.1650874,-3.6031517
5948300106,37.1668919,-3.6039858
5950983286,37.1741797,-3.6062564
5951028885,37.1743636,-3.6062694
5951030885,37.1741221,-3.6064056
5951039785,37.1738020,-3.6067709
5951039885,37.1739305,-3.6060397
5964913303,37.1692521,-3.6069898
5964913350,37.1682479,-3.6075688
5964913351,37.1675612,-3.6074515
5964913352,37.1686085,-3.6057285
5964913456,37.1690570,-3.6074567
5964913457,37.1680550,-3.6064669
5967364976,37.1754928,-3.5964119
5967364978,37.1759901,-3.5965166
5970825385,37.1689637,-3.5995185
5970825388,37.1690365,-3.5996765
5970825390,37.1690790,-3.5994822
5970825392,37.1689613,-3.5996772
5970825393,37.1688963,-3.5994991
5970825395,37.1689646,-3.6001396
5970825396,37.1689647,-3.6001615
5970825405,37.1689655,-3.6012377
5970825406,37.1689667,-3.6012669
5970825412,37.1687161,-3.5998396
5970825414,37.1681896,-3.5997711
5970825415,37.1681368,-3.5997357
5970825416,37.1682056,-3.5995878
5970825417,37.1681724,-3.5996586
5970825418,37.1682602,-3.5997095
5970825420,37.1682556,-3.5998211
5970825421,37.1683003,-3.5995036
5970854110,37.1740601,-3.5982865
5970854111,37.1742146,-3.5982117
5970854112,37.1743455,-3.5980339
5970854113,37.1741405,-3.5983125
5970854115,37.1740714,-3.5990019
5970854116,37.1740131,-3.5989267
5970854117,37.1738819,-3.5987682
5970854118,37.1739483,-3.5988515
5970854119,37.1742391,-3.5988007
5970854120,37.1741824,-3.5987377
5970854121,37.1740269,-3.5985181
5970854122,37.1740836,-3.5986015
5970854123,37.1739799,-3.5985751
5972563492,37.1876645,-3.6107926
5980341021,37.1741409,-3.6070204
5985090885,37.1760384,-3.6080964
5985091085,37.1759898,-3.6081598
5985091185,37.1762189,-3.6078561
5988802786,37.1768275,-3.6056347
5988834886,37.1746044,-3.6036005
5988871287,37.1762570,-3.6048027
5988891685,37.1769128,-3.6053993
5988994399,37.1747314,-3.6062434
5988996985,37.1744966,-3.6074871
5988996986,37.1743138,-3.6071263
5988996987,37.1736763,-3.6069961
5988997185,37.1747939,-3.6072714
5988997385,37.1745191,-3.6072498
5988997386,37.1742028,-3.6058726
5988997885,37.1738664,-3.6062157
5989003293,37.1751622,-3.6031383
5989003490,37.1752221,-3.6033730
5989003495,37.1742746,-3.6029540
5989076585,37.1746572,-3.6027883
5991688086,37.1735833,-3.6051590
5991690886,37.1716284,-3.6054893
5991700285,37.1744407,-3.6056048
5991700286,37.1736874,-3.6058789
5991702785,37.1735887,-3.6036343
5994080786,37.1730079,-3.5985462
5994131092,37.1732540,-3.6005907
5994135287,37.1734597,-3.5990685
5994158385,37.1736721,-3.6002129
5994158386,37.1731429,-3.5988555
5994175685,37.1731777,-3.5984930
5994175686,37.1723566,-3.5995508
5994185885,37.1729729,-3.5984613
5994204411,37.1727795,-3.5996818
5994211886,37.1718479,-3.6036419
5994211987,37.1722984,-3.6016967
5994228185,37.1721693,-3.5994257
5994248492,37.1719077,-3.6038077
5994256108,37.1716836,-3.6043736
5994256109,37.1720427,-3.6049958
5994259095,37.1721326,-3.6051859
5994259096,37.1733955,-3.6036013
5994263588,37.1715704,-3.6043453
5994263589,37.1721509,-3.6044727
5995226562,37.1691180,-3.6049795
5996210585,37.1727212,-3.6036099
5996215485,37.1728913,-3.6026366
5996222585,37.1723858,-3.6029857
5997199857,37.1684425,-3.6089203
5997713788,37.1730140,-3.6001054
5997713803,37.1779178,-3.5992166
6001733768,37.1534010,-3.5886541
6001734501,37.1770174,-3.5968852
6001788916,37.1659388,-3.5980932
6003415177,37.1903180,-3.5959159
6003415335,37.1949440,-3.5968772
6004518968,37.1881568,-3.6107900
6004712188,37.1732089,-3.6093874
6016150342,37.1713284,-3.6032315
6016150344,37.1715120,-3.6035042
6016427271,37.1720254,-3.6033767
6017441324,37.1746421,-3.6076724
6017561368,37.1743605,-3.6087182
6017561370,37.1727147,-3.6075186
6017561371,37.1725745,-3.6074535
6019551812,37.1729577,-3.5980477
6020186577,37.1718135,-3.5980360
6020187498,37.1718218,-3.5977394
6020187499,37.1718427,-3.5978626
6020187500,37.1715651,-3.5976117
6020187503,37.1714890,-3.5977294
6020187505,37.1715132,-3.5978100
6020187507,37.1716280,-3.5979370
6020187508,37.1716938,-3.5977491
6020187509,37.1716298,-3.5976556
6020187510,37.1715577,-3.5977440
6020187511,37.1716241,-3.5978212
6022197886,37.1744393,-3.5985602
6022869985,37.1833337,-3.5775418
6025192708,37.1724820,-3.5957838
6025192709,37.1725143,-3.5958303
6025192737,37.1732207,-3.5950985
6025192746,37.1731948,-3.5951276
6025192747,37.1731240,-3.5952945
6025192756,37.1726388,-3.5953915
6025192757,37.1726807,-3.5952674
6025192760,37.1725105,-3.5955453
6025192762,37.1723549,-3.5960020
6025192766,37.1722738,-3.5958206
6026174294,37.1825118,-3.6057790
6029957489,37.1790769,-3.5990692
6029957490,37.1790828,-3.5991886
6031984585,37.1784077,-3.6086487
6032399353,37.1677049,-3.6011442
6032399354,37.1690183,-3.5911679
6032399356,37.1758643,-3.5900663
6032399358,37.1739355,-3.6065077
6032667197,37.1803476,-3.6059417
6032667201,37.1788530,-3.6066574
6032667202,37.1788379,-3.6067641
6033790229,37.1648877,-3.6073482
6033811985,37.1761493,-3.5975784
6033851221,37.1724045,-3.6019965
6033873362,37.1838762,-3.6015317
6033873363,37.1838404,-3.6016389
6033873364,37.1838402,-3.6017074
6033873365,37.1841099,-3.6020175
6033873366,37.1842406,-3.6019722
6033873367,37.1841483,-3.6020137
6035054572,37.1906613,-3.6066204
6035054573,37.1906241,-3.6065846
6035054574,37.1907149,-3.6064137
6035054575,37.1907528,-3.6064444
6035054576,37.1906333,-3.6063475
6035054577,37.1905979,-3.6063188
6035054578,37.1905465,-3.6065100
6035054579,37.1905156,-3.6064803
6035054580,37.1904303,-3.6063983
6035054581,37.1903997,-3.6063689
6035054582,37.1904347,-3.6063058
6035054583,37.1904668,-3.6063329
6035054584,37.1904827,-3.6063044
6035054885,37.1904504,-3.6062777
6035054886,37.1904804,-3.6062235
6035054887,37.1905131,-3.6062500
6035054888,37.1903903,-3.6061504
6035054889,37.1903520,-3.6061194
6035054890,37.1903234,-3.6061725
6035054891,37.1903609,-3.6062036
6035054892,37.1903456,-3.6062309
6035054893,37.1903087,-3.6061998
6035054894,37.1902797,-3.6062535
6035054895,37.1903147,-3.6062871
6035054896,37.1901998,-3.6061767
6035054897,37.1901666,-3.6061448
6035054898,37.1901908,-3.6061008
6035054899,37.1902255,-3.6061298
6035054900,37.1902400,-3.6061035
6035054901,37.1902051,-3.6060747
6035054902,37.1902334,-3.6060231
6035054903,37.1902685,-3.6060516
6035054904,37.1902463,-3.6059997
6035054905,37.1902816,-3.6060281
6035054906,37.1903651,-3.6060953
6035054907,37.1904037,-3.6061264
6035054908,37.1904940,-3.6061991
6035054909,37.1905268,-3.6062255
6035054910,37.1901670,-3.6059358
6035054911,37.1901268,-3.6059035
6035054912,37.1901149,-3.6059270
6035054913,37.1901542,-3.6059589
6035054914,37.1900244,-3.6058537
6035054915,37.1899827,-3.6058198
6035054916,37.1899931,-3.6057958
6035054917,37.1900376,-3.6058317
6035054918,37.1898625,-3.6057223
6035054919,37.1898981,-3.6057512
6035054920,37.1899095,-3.6057285
6035054921,37.1898742,-3.6057001
6035054928,37.1908327,-3.6064168
6035054933,37.1905986,-3.6064059
6035054937,37.1903358,-3.6048226
6047282154,37.1622811,-3.6041126
6047282183,37.1619671,-3.6060155
6052522454,37.1955699,-3.6090444
6052522456,37.1956601,-3.6086318
6052522461,37.1880515,-3.6214000
6054177111,37.1854878,-3.6187002
6065805716,37.1559651,-3.6067032
6073486487,37.1780445,-3.6109576
6073486488,37.1780975,-3.6111606
6073486685,37.1780628,-3.6108419
6076563090,37.1781389,-3.5978992
6077056508,37.1564598,-3.6034761
6077056533,37.1564548,-3.6039393
6077056538,37.1565872,-3.6038136
6085733585,37.1755338,-3.6117108
6088401943,37.1752851,-3.6100564
6157471006,37.1753972,-3.6014925
6157471008,37.1754196,-3.6014324
6157471009,37.1753496,-3.6013717
6157471010,37.1753921,-3.6013784
6157471011,37.1753443,-3.6014958
6157471019,37.1753117,-3.6014737
6157471020,37.1753795,-3.6015360
6157471021,37.1754324,-3.6014006
6157471022,37.1753362,-3.6014079
6157471023,37.1752311,-3.6014708
6157490587,37.1768079,-3.6020079
6161384891,37.1786422,-3.6001086
6179327686,37.1841257,-3.5952784
6179327785,37.1832342,-3.5980315
6179356486,37.1776084,-3.5976302
6196883986,37.1768915,-3.6051117
6228210639,37.1486961,-3.5978444
6228210642,37.1486400,-3.5979581
6228213932,37.1524453,-3.5919502
6231305585,37.1733453,-3.5961257
6244001213,37.2047373,-3.5959238
6257640988,37.1886299,-3.6077455
6257659891,37.1712485,-3.5980604
6257659993,37.1764263,-3.6017102
6257659994,37.1753932,-3.6080216
6257660093,37.1741133,-3.5982288
6257660096,37.1800951,-3.6006894
6257660485,37.1738595,-3.6078463
6257660587,37.1721285,-3.6057958
6257669592,37.1815312,-3.6156070
6257674985,37.1754869,-3.5982638
6257675085,37.1822329,-3.6023213
6257675190,37.1859710,-3.6076072
6257675192,37.1745455,-3.5991941
6257675201,37.1748639,-3.5982804
6257685389,37.1844952,-3.6043033
6257685392,37.1814137,-3.6156982
6257690085,37.1731844,-3.5962808
6257690488,37.1592779,-3.6091733
6257690490,37.1779723,-3.6091317
6257690491,37.1604448,-3.6086440
6257693893,37.1773002,-3.6019295
6257695391,37.1775708,-3.6095348
6257703085,37.1799922,-3.6005369
6278679086,37.1764514,-3.5966281
6289364264,37.1766833,-3.6013949
6313171365,37.1688699,-3.5877349
6313172695,37.1704020,-3.5885823
6313713584,37.1741610,-3.5898056
6313713708,37.1762344,-3.5893921
6313713722,37.1756272,-3.5870114
6314430570,37.1765997,-3.5888801
6314744360,37.1774894,-3.5856074
6314987685,37.1768340,-3.5916602
6339397999,37.1752663,-3.6076907
6342991361,37.1734490,-3.6022133
6343019041,37.1800625,-3.6026061
6349602385,37.1782706,-3.5979844
6352017639,37.1801691,-3.5786678
6352017640,37.1802925,-3.5776847
6353786619,37.1810296,-3.6055584
6407259899,37.1765323,-3.5977966
6409903238,37.1835016,-3.5922430
6411350712,37.1749217,-3.6000147
6412236086,37.1770925,-3.5909480
6412325519,37.1718789,-3.5956248
6412368134,37.1761571,-3.5956464
6412392617,37.1778279,-3.5936206
6412604847,37.1788942,-3.5901061
6412604852,37.1809419,-3.5934547
6412604854,37.1864279,-3.6001654
6412604906,37.1807341,-3.5975649
6412604908,37.1862206,-3.6001732
6426658660,37.1826492,-3.5994993
6432599885,37.1720077,-3.5967861
